id,time,value
p01,2021-10-23T02:00:00Z,-8.543917
p01,2021-10-23T03:00:00Z,-7.604342
p01,2021-10-23T04:00:00Z,-7.035107
p01,2021-10-23T05:00:00Z,-6.841921
p01,2021-10-23T06:00:00Z,-4.343444
p01,2021-10-23T07:00:00Z,-4.905235
p01,2021-10-23T08:00:00Z,-4.156474
p01,2021-10-23T09:00:00Z,-3.500507
p01,2021-10-23T10:00:00Z,-4.488172
p01,2021-10-23T11:00:00Z,-3.913679
p01,2021-10-23T12:00:00Z,-5.208200
p01,2021-10-23T13:00:00Z,-3.888639
p01,2021-10-23T14:00:00Z,-5.191930
p01,2021-10-23T15:00:00Z,-5.378655
p01,2021-10-23T16:00:00Z,-7.461805
p01,2021-10-23T17:00:00Z,-7.464738
p01,2021-10-23T18:00:00Z,-7.823756
p01,2021-10-23T19:00:00Z,-9.384585
p01,2021-10-23T20:00:00Z,-9.220163
p01,2021-10-23T21:00:00Z,-10.116325
p01,2021-10-23T22:00:00Z,-9.452317
p01,2021-10-23T23:00:00Z,-8.695310
p01,2021-10-24T00:00:00Z,-9.173157
p01,2021-10-24T01:00:00Z,-9.832202
p01,2021-10-24T02:00:00Z,-9.315206
p01,2021-10-24T03:00:00Z,-7.923153
p01,2021-10-24T04:00:00Z,-7.024940
p01,2021-10-24T05:00:00Z,-6.580539
p01,2021-10-24T06:00:00Z,-5.898582
p01,2021-10-24T07:00:00Z,-6.036708
p01,2021-10-24T08:00:00Z,-3.310014
p01,2021-10-24T09:00:00Z,-4.175550
p01,2021-10-24T10:00:00Z,-4.427311
p01,2021-10-24T11:00:00Z,-4.843903
p01,2021-10-24T12:00:00Z,-4.903890
p01,2021-10-24T13:00:00Z,-3.704999
p01,2021-10-24T14:00:00Z,-4.443561
p01,2021-10-24T15:00:00Z,-5.330562
p01,2021-10-24T16:00:00Z,-7.437241
p01,2021-10-24T17:00:00Z,-7.095108
p01,2021-10-24T18:00:00Z,-8.757021
p01,2021-10-24T19:00:00Z,-9.236374
p01,2021-10-24T20:00:00Z,-8.607841
p01,2021-10-24T21:00:00Z,-10.052026
p01,2021-10-24T22:00:00Z,-9.727931
p01,2021-10-24T23:00:00Z,-9.735373
p01,2021-10-25T00:00:00Z,-9.233715
p01,2021-10-25T01:00:00Z,-8.984850
p01,2021-10-25T02:00:00Z,-9.152752
p01,2021-10-25T03:00:00Z,-8.524565
p01,2021-10-25T04:00:00Z,-6.790648
p01,2021-10-25T05:00:00Z,-6.651014
p01,2021-10-25T06:00:00Z,-5.608600
p01,2021-10-25T07:00:00Z,-5.201634
p01,2021-10-25T08:00:00Z,-3.407987
p01,2021-10-25T09:00:00Z,-3.863424
p01,2021-10-25T10:00:00Z,-3.693076
p01,2021-10-25T11:00:00Z,-4.269767
p01,2021-10-25T12:00:00Z,-5.192878
p01,2021-10-25T13:00:00Z,-4.877758
p01,2021-10-25T14:00:00Z,-5.059111
p01,2021-10-25T15:00:00Z,-6.651461
p01,2021-10-25T16:00:00Z,-6.266536
p01,2021-10-25T17:00:00Z,-7.897504
p01,2021-10-25T18:00:00Z,-8.910416
p01,2021-10-25T19:00:00Z,-9.388199
p01,2021-10-25T20:00:00Z,-9.313792
p01,2021-10-25T21:00:00Z,-9.610322
p01,2021-10-25T22:00:00Z,-9.795665
p01,2021-10-25T23:00:00Z,-10.352424
p01,2021-10-26T00:00:00Z,-9.902986
p01,2021-10-26T01:00:00Z,-8.061958
p01,2021-10-26T02:00:00Z,-8.577405
p01,2021-10-26T03:00:00Z,-8.061866
p01,2021-10-26T04:00:00Z,-7.546066
p01,2021-10-26T05:00:00Z,-6.271230
p01,2021-10-26T06:00:00Z,-4.873144
p01,2021-10-26T07:00:00Z,-5.840791
p01,2021-10-26T08:00:00Z,-5.181360
p01,2021-10-26T09:00:00Z,-3.483863
p01,2021-10-26T10:00:00Z,-3.823763
p01,2021-10-26T11:00:00Z,-4.568058
p01,2021-10-26T12:00:00Z,-3.134291
p01,2021-10-26T13:00:00Z,-5.257866
p01,2021-10-26T14:00:00Z,-5.377193
p01,2021-10-26T15:00:00Z,-6.115061
p01,2021-10-26T16:00:00Z,-7.321853
p01,2021-10-26T17:00:00Z,-7.628605
p01,2021-10-26T18:00:00Z,-8.227878
p01,2021-10-26T19:00:00Z,-8.238280
p01,2021-10-26T20:00:00Z,-9.493174
p01,2021-10-26T21:00:00Z,-9.574948
p01,2021-10-26T22:00:00Z,-10.021908
p01,2021-10-26T23:00:00Z,-10.278827
p01,2021-10-27T00:00:00Z,-9.408463
p01,2021-10-27T01:00:00Z,-9.527783
p01,2021-10-27T02:00:00Z,-8.751713
p01,2021-10-27T03:00:00Z,-8.410533
p01,2021-10-27T04:00:00Z,-5.774136
p01,2021-10-27T05:00:00Z,-5.454569
p01,2021-10-27T06:00:00Z,-5.491703
p01,2021-10-27T07:00:00Z,-5.304371
p01,2021-10-27T08:00:00Z,-3.340363
p01,2021-10-27T09:00:00Z,-4.077341
p01,2021-10-27T10:00:00Z,-4.132872
p01,2021-10-27T11:00:00Z,-4.636349
p01,2021-10-27T12:00:00Z,-3.649779
p01,2021-10-27T13:00:00Z,-4.484083
p01,2021-10-27T14:00:00Z,-5.933071
p01,2021-10-27T15:00:00Z,-6.308108
p01,2021-10-27T16:00:00Z,-7.158514
p01,2021-10-27T17:00:00Z,-8.105252
p01,2021-10-27T18:00:00Z,-9.705007
p01,2021-10-27T19:00:00Z,-7.971413
p01,2021-10-27T20:00:00Z,-10.309549
p01,2021-10-27T21:00:00Z,-10.103444
p01,2021-10-27T22:00:00Z,-10.300382
p01,2021-10-27T23:00:00Z,-10.289901
p01,2021-10-28T00:00:00Z,-9.197585
p01,2021-10-28T01:00:00Z,-9.165766
p01,2021-10-28T02:00:00Z,-8.558735
p01,2021-10-28T03:00:00Z,-7.162128
p01,2021-10-28T04:00:00Z,-7.205233
p01,2021-10-28T05:00:00Z,-5.815120
p01,2021-10-28T06:00:00Z,-5.364640
p01,2021-10-28T07:00:00Z,-4.572989
p01,2021-10-28T08:00:00Z,-3.717373
p01,2021-10-28T09:00:00Z,-4.008729
p01,2021-10-28T10:00:00Z,-3.683390
p01,2021-10-28T11:00:00Z,-4.648387
p01,2021-10-28T12:00:00Z,-4.390478
p01,2021-10-28T13:00:00Z,-4.490614
p01,2021-10-28T14:00:00Z,-4.860161
p01,2021-10-28T15:00:00Z,-6.456142
p01,2021-10-28T16:00:00Z,-6.207665
p01,2021-10-28T17:00:00Z,-7.673224
p01,2021-10-28T18:00:00Z,-8.701752
p01,2021-10-28T19:00:00Z,-9.586487
p01,2021-10-28T20:00:00Z,-9.684932
p01,2021-10-28T21:00:00Z,-9.964073
p01,2021-10-28T22:00:00Z,-9.307841
p01,2021-10-28T23:00:00Z,-10.668321
p01,2021-10-29T00:00:00Z,-9.706497
p01,2021-10-29T01:00:00Z,-9.874887
p01,2021-10-29T02:00:00Z,-8.153269
p01,2021-10-29T03:00:00Z,-7.800333
p01,2021-10-29T04:00:00Z,-7.717065
p01,2021-10-29T05:00:00Z,-6.038440
p01,2021-10-29T06:00:00Z,-5.145175
p01,2021-10-29T07:00:00Z,-4.984519
p01,2021-10-29T08:00:00Z,-3.599322
p01,2021-10-29T09:00:00Z,-3.583179
p01,2021-10-29T10:00:00Z,-3.900422
p01,2021-10-29T11:00:00Z,-4.003552
p01,2021-10-29T12:00:00Z,-4.453878
p01,2021-10-29T13:00:00Z,-5.311055
p01,2021-10-29T14:00:00Z,-4.863478
p01,2021-10-29T15:00:00Z,-6.135380
p01,2021-10-29T16:00:00Z,-7.913113
p01,2021-10-29T17:00:00Z,-7.520937
p01,2021-10-29T18:00:00Z,-8.254281
p01,2021-10-29T19:00:00Z,-8.494267
p01,2021-10-29T20:00:00Z,-10.752880
p01,2021-10-29T21:00:00Z,-9.181305
p01,2021-10-29T22:00:00Z,-9.308464
p01,2021-10-29T23:00:00Z,-9.397858
p01,2021-10-30T00:00:00Z,-8.873245
p01,2021-10-30T01:00:00Z,-8.621359
p01,2021-10-30T02:00:00Z,-7.897492
p01,2021-10-30T03:00:00Z,-7.956326
p01,2021-10-30T04:00:00Z,-7.375568
p01,2021-10-30T05:00:00Z,-6.042232
p01,2021-10-30T06:00:00Z,-5.542603
p01,2021-10-30T07:00:00Z,-4.529556
p01,2021-10-30T08:00:00Z,-4.188872
p01,2021-10-30T09:00:00Z,-4.368483
p01,2021-10-30T10:00:00Z,-4.701197
p01,2021-10-30T11:00:00Z,-2.984188
p01,2021-10-30T12:00:00Z,-4.762674
p01,2021-10-30T13:00:00Z,-4.622666
p01,2021-10-30T14:00:00Z,-5.102005
p01,2021-10-30T15:00:00Z,-6.463683
p01,2021-10-30T16:00:00Z,-7.074187
p01,2021-10-30T17:00:00Z,-7.148037
p01,2021-10-30T18:00:00Z,-8.130029
p01,2021-10-30T19:00:00Z,-9.403751
p01,2021-10-30T20:00:00Z,-8.275522
p01,2021-10-30T21:00:00Z,-9.554712
p01,2021-10-30T22:00:00Z,-9.118416
p01,2021-10-30T23:00:00Z,-8.831572
p01,2021-10-31T00:00:00Z,-8.987113
p01,2021-10-31T01:00:00Z,-8.622916
p01,2021-10-31T02:00:00Z,-9.276075
p01,2021-10-31T03:00:00Z,-7.992009
p01,2021-10-31T04:00:00Z,-7.515608
p01,2021-10-31T05:00:00Z,-6.708496
p01,2021-10-31T06:00:00Z,-5.371134
p01,2021-10-31T07:00:00Z,-4.538112
p01,2021-10-31T08:00:00Z,-3.337287
p01,2021-10-31T09:00:00Z,-3.572347
p01,2021-10-31T10:00:00Z,-3.335421
p01,2021-10-31T11:00:00Z,-3.747669
p01,2021-10-31T12:00:00Z,-4.460026
p01,2021-10-31T13:00:00Z,-5.314976
p01,2021-10-31T14:00:00Z,-5.016022
p01,2021-10-31T15:00:00Z,-5.558880
p01,2021-10-31T16:00:00Z,-7.656781
p01,2021-10-31T17:00:00Z,-7.977764
p01,2021-10-31T18:00:00Z,-8.097721
p01,2021-10-31T19:00:00Z,-8.262179
p01,2021-10-31T20:00:00Z,-9.461066
p01,2021-10-31T21:00:00Z,-8.991031
p01,2021-10-31T22:00:00Z,-9.999998
p01,2021-10-31T23:00:00Z,-8.570133
p01,2021-11-01T00:00:00Z,-9.641955
p01,2021-11-01T01:00:00Z,-8.267293
p01,2021-11-01T02:00:00Z,-8.916320
p01,2021-11-01T03:00:00Z,-7.572006
p01,2021-11-01T04:00:00Z,-5.910231
p01,2021-11-01T05:00:00Z,-5.920252
p01,2021-11-01T06:00:00Z,-5.604708
p01,2021-11-01T07:00:00Z,-4.731839
p01,2021-11-01T08:00:00Z,-3.722294
p01,2021-11-01T09:00:00Z,-3.346435
p01,2021-11-01T10:00:00Z,-3.815410
p01,2021-11-01T11:00:00Z,-3.687233
p01,2021-11-01T12:00:00Z,-3.767690
p01,2021-11-01T13:00:00Z,-4.279736
p01,2021-11-01T14:00:00Z,-5.521751
p01,2021-11-01T15:00:00Z,-5.325856
p01,2021-11-01T16:00:00Z,-6.030925
p01,2021-11-01T17:00:00Z,-7.880570
p01,2021-11-01T18:00:00Z,-8.505201
p01,2021-11-01T19:00:00Z,-8.656214
p01,2021-11-01T20:00:00Z,-8.766288
p01,2021-11-01T21:00:00Z,-8.780226
p01,2021-11-01T22:00:00Z,-10.066128
p01,2021-11-01T23:00:00Z,-9.798890
p01,2021-11-02T00:00:00Z,-9.091379
p01,2021-11-02T01:00:00Z,-8.916508
p01,2021-11-02T02:00:00Z,-7.425755
p01,2021-11-02T03:00:00Z,-7.263147
p01,2021-11-02T04:00:00Z,-6.919973
p01,2021-11-02T05:00:00Z,-5.977111
p01,2021-11-02T06:00:00Z,-5.688897
p01,2021-11-02T07:00:00Z,-5.020020
p01,2021-11-02T08:00:00Z,-3.731876
p01,2021-11-02T09:00:00Z,-3.245197
p01,2021-11-02T10:00:00Z,-4.473533
p01,2021-11-02T11:00:00Z,-4.536144
p01,2021-11-02T12:00:00Z,-3.383451
p01,2021-11-02T13:00:00Z,-4.289320
p01,2021-11-02T14:00:00Z,-4.886434
p01,2021-11-02T15:00:00Z,-6.004930
p01,2021-11-02T16:00:00Z,-6.826521
p01,2021-11-02T17:00:00Z,-7.058897
p01,2021-11-02T18:00:00Z,-8.317024
p01,2021-11-02T19:00:00Z,-8.473973
p01,2021-11-02T20:00:00Z,-9.914948
p01,2021-11-02T21:00:00Z,-9.070884
p01,2021-11-02T22:00:00Z,-10.109986
p01,2021-11-02T23:00:00Z,-8.831165
p01,2021-11-03T00:00:00Z,-9.302714
p01,2021-11-03T01:00:00Z,-9.243734
p01,2021-11-03T02:00:00Z,-8.249687
p01,2021-11-03T03:00:00Z,-6.953027
p01,2021-11-03T04:00:00Z,-6.389598
p01,2021-11-03T05:00:00Z,-6.047874
p01,2021-11-03T06:00:00Z,-5.044624
p01,2021-11-03T07:00:00Z,-4.229403
p01,2021-11-03T08:00:00Z,-3.907044
p01,2021-11-03T09:00:00Z,-3.971722
p01,2021-11-03T10:00:00Z,-3.953081
p01,2021-11-03T11:00:00Z,-3.920968
p01,2021-11-03T12:00:00Z,-3.878763
p01,2021-11-03T13:00:00Z,-3.765241
p01,2021-11-03T14:00:00Z,-5.119263
p01,2021-11-03T15:00:00Z,-5.957756
p01,2021-11-03T16:00:00Z,-6.524219
p01,2021-11-03T17:00:00Z,-8.935829
p01,2021-11-03T18:00:00Z,-7.360152
p01,2021-11-03T19:00:00Z,-9.004790
p01,2021-11-03T20:00:00Z,-8.923061
p01,2021-11-03T21:00:00Z,-9.239094
p01,2021-11-03T22:00:00Z,-9.367633
p01,2021-11-03T23:00:00Z,-8.708942
p01,2021-11-04T00:00:00Z,-8.275373
p01,2021-11-04T01:00:00Z,-9.216497
p01,2021-11-04T02:00:00Z,-8.767156
p01,2021-11-04T03:00:00Z,-7.421110
p01,2021-11-04T04:00:00Z,-5.993313
p01,2021-11-04T05:00:00Z,-5.630917
p01,2021-11-04T06:00:00Z,-5.878852
p01,2021-11-04T07:00:00Z,-4.184168
p01,2021-11-04T08:00:00Z,-4.479947
p01,2021-11-04T09:00:00Z,-4.284914
p01,2021-11-04T10:00:00Z,-3.751981
p01,2021-11-04T11:00:00Z,-3.464705
p01,2021-11-04T12:00:00Z,-3.759609
p01,2021-11-04T13:00:00Z,-3.994611
p01,2021-11-04T14:00:00Z,-5.029152
p01,2021-11-04T15:00:00Z,-6.239274
p01,2021-11-04T16:00:00Z,-5.966698
p01,2021-11-04T17:00:00Z,-7.012892
p01,2021-11-04T18:00:00Z,-7.752504
p01,2021-11-04T19:00:00Z,-8.219854
p01,2021-11-04T20:00:00Z,-8.465472
p01,2021-11-04T21:00:00Z,-9.236999
p01,2021-11-04T22:00:00Z,-10.793937
p01,2021-11-04T23:00:00Z,-9.007548
p01,2021-11-05T00:00:00Z,-9.723405
p01,2021-11-05T01:00:00Z,-8.637655
p01,2021-11-05T02:00:00Z,-7.780698
p01,2021-11-05T03:00:00Z,-7.424493
p01,2021-11-05T04:00:00Z,-6.993940
p01,2021-11-05T05:00:00Z,-5.553372
p01,2021-11-05T06:00:00Z,-4.645820
p01,2021-11-05T07:00:00Z,-4.004549
p01,2021-11-05T08:00:00Z,-4.024026
p01,2021-11-05T09:00:00Z,-3.086578
p01,2021-11-05T10:00:00Z,-3.698754
p01,2021-11-05T11:00:00Z,-3.602515
p01,2021-11-05T12:00:00Z,-4.692779
p01,2021-11-05T13:00:00Z,-4.486959
p01,2021-11-05T14:00:00Z,-5.352543
p01,2021-11-05T15:00:00Z,-5.396722
p01,2021-11-05T16:00:00Z,-5.957997
p01,2021-11-05T17:00:00Z,-7.159718
p01,2021-11-05T18:00:00Z,-7.723056
p01,2021-11-05T19:00:00Z,-8.722372
p01,2021-11-05T20:00:00Z,-9.724114
p01,2021-11-05T21:00:00Z,-9.607007
p01,2021-11-05T22:00:00Z,-10.233271
p01,2021-11-05T23:00:00Z,-9.407101
p01,2021-11-06T00:00:00Z,-9.752586
p01,2021-11-06T01:00:00Z,-9.581838
p01,2021-11-06T02:00:00Z,-8.476323
p01,2021-11-06T03:00:00Z,-6.519515
p01,2021-11-06T04:00:00Z,-6.858536
p01,2021-11-06T05:00:00Z,-5.716004
p01,2021-11-06T06:00:00Z,-4.516879
p01,2021-11-06T07:00:00Z,-4.492937
p01,2021-11-06T08:00:00Z,-4.310332
p01,2021-11-06T09:00:00Z,-3.159792
p01,2021-11-06T10:00:00Z,-3.730708
p01,2021-11-06T11:00:00Z,-4.674337
p01,2021-11-06T12:00:00Z,-3.876213
p01,2021-11-06T13:00:00Z,-4.567857
p01,2021-11-06T14:00:00Z,-4.800262
p01,2021-11-06T15:00:00Z,-6.475785
p01,2021-11-06T16:00:00Z,-6.837288
p01,2021-11-06T17:00:00Z,-7.989213
p01,2021-11-06T18:00:00Z,-7.999055
p01,2021-11-06T19:00:00Z,-8.099515
p01,2021-11-06T20:00:00Z,-9.383840
p01,2021-11-06T21:00:00Z,-9.176324
p01,2021-11-06T22:00:00Z,-8.562451
p01,2021-11-06T23:00:00Z,-8.871722
p01,2021-11-07T00:00:00Z,-9.072124
p01,2021-11-07T01:00:00Z,-7.748205
p01,2021-11-07T02:00:00Z,-8.248640
p01,2021-11-07T03:00:00Z,-7.554239
p01,2021-11-07T04:00:00Z,-5.874657
p01,2021-11-07T05:00:00Z,-5.136079
p01,2021-11-07T06:00:00Z,-4.379582
p01,2021-11-07T07:00:00Z,-4.750288
p01,2021-11-07T08:00:00Z,-4.293062
p01,2021-11-07T09:00:00Z,-4.742165
p01,2021-11-07T10:00:00Z,-2.678637
p01,2021-11-07T11:00:00Z,-3.927853
p01,2021-11-07T12:00:00Z,-3.731963
p01,2021-11-07T13:00:00Z,-4.193697
p01,2021-11-07T14:00:00Z,-5.021992
p01,2021-11-07T15:00:00Z,-6.131923
p01,2021-11-07T16:00:00Z,-5.904792
p01,2021-11-07T17:00:00Z,-6.863071
p01,2021-11-07T18:00:00Z,-7.929673
p01,2021-11-07T19:00:00Z,-9.210528
p01,2021-11-07T20:00:00Z,-9.105088
p01,2021-11-07T21:00:00Z,-9.179069
p01,2021-11-07T22:00:00Z,-9.599051
p01,2021-11-07T23:00:00Z,-10.003145
p01,2021-11-08T00:00:00Z,-8.995618
p01,2021-11-08T01:00:00Z,-8.668109
p01,2021-11-08T02:00:00Z,-8.831853
p01,2021-11-08T03:00:00Z,-7.468739
p01,2021-11-08T04:00:00Z,-6.073312
p01,2021-11-08T05:00:00Z,-5.541309
p01,2021-11-08T06:00:00Z,-5.174079
p01,2021-11-08T07:00:00Z,-4.078417
p01,2021-11-08T08:00:00Z,-4.094083
p01,2021-11-08T09:00:00Z,-3.451930
p01,2021-11-08T10:00:00Z,-2.717075
p01,2021-11-08T11:00:00Z,-3.935026
p01,2021-11-08T12:00:00Z,-4.359325
p01,2021-11-08T13:00:00Z,-3.876964
p01,2021-11-08T14:00:00Z,-4.646289
p01,2021-11-08T15:00:00Z,-5.337693
p01,2021-11-08T16:00:00Z,-6.912224
p01,2021-11-08T17:00:00Z,-7.371342
p01,2021-11-08T18:00:00Z,-8.763636
p01,2021-11-08T19:00:00Z,-8.537736
p01,2021-11-08T20:00:00Z,-8.523048
p01,2021-11-08T21:00:00Z,-8.961978
p01,2021-11-08T22:00:00Z,-9.743961
p01,2021-11-08T23:00:00Z,-9.457417
p01,2021-11-09T00:00:00Z,-7.481340
p01,2021-11-09T01:00:00Z,-7.779027
p01,2021-11-09T02:00:00Z,-8.138111
p01,2021-11-09T03:00:00Z,-7.522528
p01,2021-11-09T04:00:00Z,-6.432278
p01,2021-11-09T05:00:00Z,-5.541523
p01,2021-11-09T06:00:00Z,-5.169800
p01,2021-11-09T07:00:00Z,-3.765394
p01,2021-11-09T08:00:00Z,-4.269462
p01,2021-11-09T09:00:00Z,-2.978138
p01,2021-11-09T10:00:00Z,-2.537164
p01,2021-11-09T11:00:00Z,-2.921102
p01,2021-11-09T12:00:00Z,-3.888174
p01,2021-11-09T13:00:00Z,-3.895844
p01,2021-11-09T14:00:00Z,-4.065117
p01,2021-11-09T15:00:00Z,-5.427090
p01,2021-11-09T16:00:00Z,-6.576581
p01,2021-11-09T17:00:00Z,-6.825551
p01,2021-11-09T18:00:00Z,-8.089644
p01,2021-11-09T19:00:00Z,-8.568712
p01,2021-11-09T20:00:00Z,-9.149543
p01,2021-11-09T21:00:00Z,-8.517800
p01,2021-11-09T22:00:00Z,-8.897551
p01,2021-11-09T23:00:00Z,-9.841906
p01,2021-11-10T00:00:00Z,-9.418635
p01,2021-11-10T01:00:00Z,-7.604926
p01,2021-11-10T02:00:00Z,-7.050450
p01,2021-11-10T03:00:00Z,-6.047031
p01,2021-11-10T04:00:00Z,-6.101624
p01,2021-11-10T05:00:00Z,-5.994980
p01,2021-11-10T06:00:00Z,-5.655216
p01,2021-11-10T07:00:00Z,-4.302899
p01,2021-11-10T08:00:00Z,-4.037392
p01,2021-11-10T09:00:00Z,-4.182095
p01,2021-11-10T10:00:00Z,-3.515814
