id,time,value
p01,2021-09-08T17:00:00Z,-10.339128
p01,2021-09-08T18:00:00Z,-10.370836
p01,2021-09-08T19:00:00Z,-9.056413
p01,2021-09-08T20:00:00Z,-9.011414
p01,2021-09-08T21:00:00Z,-8.138148
p01,2021-09-08T22:00:00Z,-6.757888
p01,2021-09-08T23:00:00Z,-7.095957
p01,2021-09-09T00:00:00Z,-6.074948
p01,2021-09-09T01:00:00Z,-4.711095
p01,2021-09-09T02:00:00Z,-4.110046
p01,2021-09-09T03:00:00Z,-5.086394
p01,2021-09-09T04:00:00Z,-3.831015
p01,2021-09-09T05:00:00Z,-3.990735
p01,2021-09-09T06:00:00Z,-3.217623
p01,2021-09-09T07:00:00Z,-5.702737
p01,2021-09-09T08:00:00Z,-3.987557
p01,2021-09-09T09:00:00Z,-6.397822
p01,2021-09-09T10:00:00Z,-6.568405
p01,2021-09-09T11:00:00Z,-7.013188
p01,2021-09-09T12:00:00Z,-7.269891
p01,2021-09-09T13:00:00Z,-8.653476
p01,2021-09-09T14:00:00Z,-9.139025
p01,2021-09-09T15:00:00Z,-9.536678
p01,2021-09-09T16:00:00Z,-10.728647
p01,2021-09-09T17:00:00Z,-9.130433
p01,2021-09-09T18:00:00Z,-10.696096
p01,2021-09-09T19:00:00Z,-9.531338
p01,2021-09-09T20:00:00Z,-9.744805
p01,2021-09-09T21:00:00Z,-8.191674
p01,2021-09-09T22:00:00Z,-7.442482
p01,2021-09-09T23:00:00Z,-7.683684
p01,2021-09-10T00:00:00Z,-5.586938
p01,2021-09-10T01:00:00Z,-4.798189
p01,2021-09-10T02:00:00Z,-6.038368
p01,2021-09-10T03:00:00Z,-3.930226
p01,2021-09-10T04:00:00Z,-3.382424
p01,2021-09-10T05:00:00Z,-3.191514
p01,2021-09-10T06:00:00Z,-4.882145
p01,2021-09-10T07:00:00Z,-4.002352
p01,2021-09-10T08:00:00Z,-5.469414
p01,2021-09-10T09:00:00Z,-5.494900
p01,2021-09-10T10:00:00Z,-6.201946
p01,2021-09-10T11:00:00Z,-6.708371
p01,2021-09-10T12:00:00Z,-8.413856
p01,2021-09-10T13:00:00Z,-8.406753
p01,2021-09-10T14:00:00Z,-8.002173
p01,2021-09-10T15:00:00Z,-8.937968
p01,2021-09-10T16:00:00Z,-9.451222
p01,2021-09-10T17:00:00Z,-10.070266
p01,2021-09-10T18:00:00Z,-9.478979
p01,2021-09-10T19:00:00Z,-8.474766
p01,2021-09-10T20:00:00Z,-9.167602
p01,2021-09-10T21:00:00Z,-7.709950
p01,2021-09-10T22:00:00Z,-7.283277
p01,2021-09-10T23:00:00Z,-6.969501
p01,2021-09-11T00:00:00Z,-7.084853
p01,2021-09-11T01:00:00Z,-5.804950
p01,2021-09-11T02:00:00Z,-4.677468
p01,2021-09-11T03:00:00Z,-4.516770
p01,2021-09-11T04:00:00Z,-4.105077
p01,2021-09-11T05:00:00Z,-4.606593
p01,2021-09-11T06:00:00Z,-4.008162
p01,2021-09-11T07:00:00Z,-4.907007
p01,2021-09-11T08:00:00Z,-4.588961
p01,2021-09-11T09:00:00Z,-4.999268
p01,2021-09-11T10:00:00Z,-5.826311
p01,2021-09-11T11:00:00Z,-6.382364
p01,2021-09-11T12:00:00Z,-7.549761
p01,2021-09-11T13:00:00Z,-7.800937
p01,2021-09-11T14:00:00Z,-9.874891
p01,2021-09-11T15:00:00Z,-8.564136
p01,2021-09-11T16:00:00Z,-10.351116
p01,2021-09-11T17:00:00Z,-10.194021
p01,2021-09-11T18:00:00Z,-9.919938
p01,2021-09-11T19:00:00Z,-9.492443
p01,2021-09-11T20:00:00Z,-9.580221
p01,2021-09-11T21:00:00Z,-8.532240
p01,2021-09-11T22:00:00Z,-8.255052
p01,2021-09-11T23:00:00Z,-7.455291
p01,2021-09-12T00:00:00Z,-6.080453
p01,2021-09-12T01:00:00Z,-5.002955
p01,2021-09-12T02:00:00Z,-5.339579
p01,2021-09-12T03:00:00Z,-4.092820
p01,2021-09-12T04:00:00Z,-3.728186
p01,2021-09-12T05:00:00Z,-3.585095
p01,2021-09-12T06:00:00Z,-3.333264
p01,2021-09-12T07:00:00Z,-4.496389
p01,2021-09-12T08:00:00Z,-4.074066
p01,2021-09-12T09:00:00Z,-5.989029
p01,2021-09-12T10:00:00Z,-6.173341
p01,2021-09-12T11:00:00Z,-7.435267
p01,2021-09-12T12:00:00Z,-8.237297
p01,2021-09-12T13:00:00Z,-8.441351
p01,2021-09-12T14:00:00Z,-9.112304
p01,2021-09-12T15:00:00Z,-9.253670
p01,2021-09-12T16:00:00Z,-10.018510
p01,2021-09-12T17:00:00Z,-9.455717
p01,2021-09-12T18:00:00Z,-9.864676
p01,2021-09-12T19:00:00Z,-8.735037
p01,2021-09-12T20:00:00Z,-8.752982
p01,2021-09-12T21:00:00Z,-8.963186
p01,2021-09-12T22:00:00Z,-7.042749
p01,2021-09-12T23:00:00Z,-6.667356
p01,2021-09-13T00:00:00Z,-4.737808
p01,2021-09-13T01:00:00Z,-5.307354
p01,2021-09-13T02:00:00Z,-4.522312
p01,2021-09-13T03:00:00Z,-4.833594
p01,2021-09-13T04:00:00Z,-4.469482
p01,2021-09-13T05:00:00Z,-4.118158
p01,2021-09-13T06:00:00Z,-4.028900
p01,2021-09-13T07:00:00Z,-4.420131
p01,2021-09-13T08:00:00Z,-4.176685
p01,2021-09-13T09:00:00Z,-6.433557
p01,2021-09-13T10:00:00Z,-5.841640
p01,2021-09-13T11:00:00Z,-7.524976
p01,2021-09-13T12:00:00Z,-7.115103
p01,2021-09-13T13:00:00Z,-8.623105
p01,2021-09-13T14:00:00Z,-8.623147
p01,2021-09-13T15:00:00Z,-9.802339
p01,2021-09-13T16:00:00Z,-10.504392
p01,2021-09-13T17:00:00Z,-8.771089
p01,2021-09-13T18:00:00Z,-9.660264
p01,2021-09-13T19:00:00Z,-8.692017
p01,2021-09-13T20:00:00Z,-9.334892
p01,2021-09-13T21:00:00Z,-8.291565
p01,2021-09-13T22:00:00Z,-7.801355
p01,2021-09-13T23:00:00Z,-6.723021
p01,2021-09-14T00:00:00Z,-6.775432
p01,2021-09-14T01:00:00Z,-4.972730
p01,2021-09-14T02:00:00Z,-4.540194
p01,2021-09-14T03:00:00Z,-4.483571
p01,2021-09-14T04:00:00Z,-4.117023
p01,2021-09-14T05:00:00Z,-3.017659
p01,2021-09-14T06:00:00Z,-4.975222
p01,2021-09-14T07:00:00Z,-4.320478
p01,2021-09-14T08:00:00Z,-4.909899
p01,2021-09-14T09:00:00Z,-4.988346
p01,2021-09-14T10:00:00Z,-5.484227
p01,2021-09-14T11:00:00Z,-6.208365
p01,2021-09-14T12:00:00Z,-8.372065
p01,2021-09-14T13:00:00Z,-8.930992
p01,2021-09-14T14:00:00Z,-8.970380
p01,2021-09-14T15:00:00Z,-9.650324
p01,2021-09-14T16:00:00Z,-9.864540
p01,2021-09-14T17:00:00Z,-9.579188
p01,2021-09-14T18:00:00Z,-10.392431
p01,2021-09-14T19:00:00Z,-9.144475
p01,2021-09-14T20:00:00Z,-7.723875
p01,2021-09-14T21:00:00Z,-7.939407
p01,2021-09-14T22:00:00Z,-7.834784
p01,2021-09-14T23:00:00Z,-7.386155
p01,2021-09-15T00:00:00Z,-5.519644
p01,2021-09-15T01:00:00Z,-4.995119
p01,2021-09-15T02:00:00Z,-5.558687
p01,2021-09-15T03:00:00Z,-4.243763
p01,2021-09-15T04:00:00Z,-3.611396
p01,2021-09-15T05:00:00Z,-3.001553
p01,2021-09-15T06:00:00Z,-3.722033
p01,2021-09-15T07:00:00Z,-4.153663
p01,2021-09-15T08:00:00Z,-5.043546
p01,2021-09-15T09:00:00Z,-5.095925
p01,2021-09-15T10:00:00Z,-5.530518
p01,2021-09-15T11:00:00Z,-5.973161
p01,2021-09-15T12:00:00Z,-7.487987
p01,2021-09-15T13:00:00Z,-7.252724
p01,2021-09-15T14:00:00Z,-8.902007
p01,2021-09-15T15:00:00Z,-9.527052
p01,2021-09-15T16:00:00Z,-9.484963
p01,2021-09-15T17:00:00Z,-10.682160
p01,2021-09-15T18:00:00Z,-9.524642
p01,2021-09-15T19:00:00Z,-9.018011
p01,2021-09-15T20:00:00Z,-8.037404
p01,2021-09-15T21:00:00Z,-8.365490
p01,2021-09-15T22:00:00Z,-7.235758
p01,2021-09-15T23:00:00Z,-7.221781
p01,2021-09-16T00:00:00Z,-6.723884
p01,2021-09-16T01:00:00Z,-6.253154
p01,2021-09-16T02:00:00Z,-4.281679
p01,2021-09-16T03:00:00Z,-4.629085
p01,2021-09-16T04:00:00Z,-4.035802
p01,2021-09-16T05:00:00Z,-4.483043
p01,2021-09-16T06:00:00Z,-4.126984
p01,2021-09-16T07:00:00Z,-3.875338
p01,2021-09-16T08:00:00Z,-4.972690
p01,2021-09-16T09:00:00Z,-5.324873
p01,2021-09-16T10:00:00Z,-5.785621
p01,2021-09-16T11:00:00Z,-6.819132
p01,2021-09-16T12:00:00Z,-8.180968
p01,2021-09-16T13:00:00Z,-7.809154
p01,2021-09-16T14:00:00Z,-8.657202
p01,2021-09-16T15:00:00Z,-8.389162
p01,2021-09-16T16:00:00Z,-9.918783
p01,2021-09-16T17:00:00Z,-10.378157
p01,2021-09-16T18:00:00Z,-9.386778
p01,2021-09-16T19:00:00Z,-9.563327
p01,2021-09-16T20:00:00Z,-9.008101
p01,2021-09-16T21:00:00Z,-9.121023
p01,2021-09-16T22:00:00Z,-7.721876
p01,2021-09-16T23:00:00Z,-6.308514
p01,2021-09-17T00:00:00Z,-5.470013
p01,2021-09-17T01:00:00Z,-5.364867
p01,2021-09-17T02:00:00Z,-6.385406
p01,2021-09-17T03:00:00Z,-3.808593
p01,2021-09-17T04:00:00Z,-3.926950
p01,2021-09-17T05:00:00Z,-4.333396
p01,2021-09-17T06:00:00Z,-3.924680
p01,2021-09-17T07:00:00Z,-4.010266
p01,2021-09-17T08:00:00Z,-5.056880
p01,2021-09-17T09:00:00Z,-4.919027
p01,2021-09-17T10:00:00Z,-6.323645
p01,2021-09-17T11:00:00Z,-6.677211
p01,2021-09-17T12:00:00Z,-7.984467
p01,2021-09-17T13:00:00Z,-7.907001
p01,2021-09-17T14:00:00Z,-9.067987
p01,2021-09-17T15:00:00Z,-9.764481
p01,2021-09-17T16:00:00Z,-9.728777
p01,2021-09-17T17:00:00Z,-9.981511
p01,2021-09-17T18:00:00Z,-9.433315
p01,2021-09-17T19:00:00Z,-9.022678
p01,2021-09-17T20:00:00Z,-8.063365
p01,2021-09-17T21:00:00Z,-8.087749
p01,2021-09-17T22:00:00Z,-7.566647
p01,2021-09-17T23:00:00Z,-5.620026
p01,2021-09-18T00:00:00Z,-5.300024
p01,2021-09-18T01:00:00Z,-4.688354
p01,2021-09-18T02:00:00Z,-3.636637
p01,2021-09-18T03:00:00Z,-3.299447
p01,2021-09-18T04:00:00Z,-3.135743
p01,2021-09-18T05:00:00Z,-3.303105
p01,2021-09-18T06:00:00Z,-3.428876
p01,2021-09-18T07:00:00Z,-4.017897
p01,2021-09-18T08:00:00Z,-4.249480
p01,2021-09-18T09:00:00Z,-4.868937
p01,2021-09-18T10:00:00Z,-5.781277
p01,2021-09-18T11:00:00Z,-7.457477
p01,2021-09-18T12:00:00Z,-7.689436
p01,2021-09-18T13:00:00Z,-7.806984
p01,2021-09-18T14:00:00Z,-8.469799
p01,2021-09-18T15:00:00Z,-9.406804
p01,2021-09-18T16:00:00Z,-9.606411
p01,2021-09-18T17:00:00Z,-10.098925
p01,2021-09-18T18:00:00Z,-10.553015
p01,2021-09-18T19:00:00Z,-8.932245
p01,2021-09-18T20:00:00Z,-8.617125
p01,2021-09-18T21:00:00Z,-7.935150
p01,2021-09-18T22:00:00Z,-6.790878
p01,2021-09-18T23:00:00Z,-5.796706
p01,2021-09-19T00:00:00Z,-6.040398
p01,2021-09-19T01:00:00Z,-4.771749
p01,2021-09-19T02:00:00Z,-4.770884
p01,2021-09-19T03:00:00Z,-3.411049
p01,2021-09-19T04:00:00Z,-4.344631
p01,2021-09-19T05:00:00Z,-4.253989
p01,2021-09-19T06:00:00Z,-3.550335
p01,2021-09-19T07:00:00Z,-4.172562
p01,2021-09-19T08:00:00Z,-3.806761
p01,2021-09-19T09:00:00Z,-4.706322
p01,2021-09-19T10:00:00Z,-4.931059
p01,2021-09-19T11:00:00Z,-6.439911
p01,2021-09-19T12:00:00Z,-7.424846
p01,2021-09-19T13:00:00Z,-8.431898
p01,2021-09-19T14:00:00Z,-8.727648
p01,2021-09-19T15:00:00Z,-9.980109
p01,2021-09-19T16:00:00Z,-9.464267
p01,2021-09-19T17:00:00Z,-9.134417
p01,2021-09-19T18:00:00Z,-9.039719
p01,2021-09-19T19:00:00Z,-8.159217
p01,2021-09-19T20:00:00Z,-8.967463
p01,2021-09-19T21:00:00Z,-7.819736
p01,2021-09-19T22:00:00Z,-6.993975
p01,2021-09-19T23:00:00Z,-6.501425
p01,2021-09-20T00:00:00Z,-6.519518
p01,2021-09-20T01:00:00Z,-4.759004
p01,2021-09-20T02:00:00Z,-4.881499
p01,2021-09-20T03:00:00Z,-3.800046
p01,2021-09-20T04:00:00Z,-3.005489
p01,2021-09-20T05:00:00Z,-4.212878
p01,2021-09-20T06:00:00Z,-3.772549
p01,2021-09-20T07:00:00Z,-4.046350
p01,2021-09-20T08:00:00Z,-4.967690
p01,2021-09-20T09:00:00Z,-6.060091
p01,2021-09-20T10:00:00Z,-5.470877
p01,2021-09-20T11:00:00Z,-7.728977
p01,2021-09-20T12:00:00Z,-8.287695
p01,2021-09-20T13:00:00Z,-7.732751
p01,2021-09-20T14:00:00Z,-7.800662
p01,2021-09-20T15:00:00Z,-8.540261
p01,2021-09-20T16:00:00Z,-10.248309
p01,2021-09-20T17:00:00Z,-9.602051
p01,2021-09-20T18:00:00Z,-10.209112
p01,2021-09-20T19:00:00Z,-9.460164
p01,2021-09-20T20:00:00Z,-8.077105
p01,2021-09-20T21:00:00Z,-8.037491
p01,2021-09-20T22:00:00Z,-7.691858
p01,2021-09-20T23:00:00Z,-7.819663
p01,2021-09-21T00:00:00Z,-4.942695
p01,2021-09-21T01:00:00Z,-5.193243
p01,2021-09-21T02:00:00Z,-4.479742
p01,2021-09-21T03:00:00Z,-4.456236
p01,2021-09-21T04:00:00Z,-3.441590
p01,2021-09-21T05:00:00Z,-3.450141
p01,2021-09-21T06:00:00Z,-3.818212
p01,2021-09-21T07:00:00Z,-3.575445
p01,2021-09-21T08:00:00Z,-4.512525
p01,2021-09-21T09:00:00Z,-5.431247
p01,2021-09-21T10:00:00Z,-5.638575
p01,2021-09-21T11:00:00Z,-7.093954
p01,2021-09-21T12:00:00Z,-7.460811
p01,2021-09-21T13:00:00Z,-7.375074
p01,2021-09-21T14:00:00Z,-8.846765
p01,2021-09-21T15:00:00Z,-9.389248
p01,2021-09-21T16:00:00Z,-9.356888
p01,2021-09-21T17:00:00Z,-9.588290
p01,2021-09-21T18:00:00Z,-9.525356
p01,2021-09-21T19:00:00Z,-9.590930
p01,2021-09-21T20:00:00Z,-8.337058
p01,2021-09-21T21:00:00Z,-8.619976
p01,2021-09-21T22:00:00Z,-7.486959
p01,2021-09-21T23:00:00Z,-6.752140
p01,2021-09-22T00:00:00Z,-5.529646
p01,2021-09-22T01:00:00Z,-5.019587
p01,2021-09-22T02:00:00Z,-4.618982
p01,2021-09-22T03:00:00Z,-3.951145
p01,2021-09-22T04:00:00Z,-3.527215
p01,2021-09-22T05:00:00Z,-4.361146
p01,2021-09-22T06:00:00Z,-3.049187
p01,2021-09-22T07:00:00Z,-3.114921
p01,2021-09-22T08:00:00Z,-4.150958
p01,2021-09-22T09:00:00Z,-3.865345
p01,2021-09-22T10:00:00Z,-5.279190
p01,2021-09-22T11:00:00Z,-6.524733
p01,2021-09-22T12:00:00Z,-8.235931
p01,2021-09-22T13:00:00Z,-7.601924
p01,2021-09-22T14:00:00Z,-8.950460
p01,2021-09-22T15:00:00Z,-8.891013
p01,2021-09-22T16:00:00Z,-9.248020
p01,2021-09-22T17:00:00Z,-8.549176
p01,2021-09-22T18:00:00Z,-9.855798
p01,2021-09-22T19:00:00Z,-8.859055
p01,2021-09-22T20:00:00Z,-8.940307
p01,2021-09-22T21:00:00Z,-8.358061
p01,2021-09-22T22:00:00Z,-6.852399
p01,2021-09-22T23:00:00Z,-6.128875
p01,2021-09-23T00:00:00Z,-5.709404
p01,2021-09-23T01:00:00Z,-4.873830
p01,2021-09-23T02:00:00Z,-4.072129
p01,2021-09-23T03:00:00Z,-3.656541
p01,2021-09-23T04:00:00Z,-2.920168
p01,2021-09-23T05:00:00Z,-3.221608
p01,2021-09-23T06:00:00Z,-2.873510
p01,2021-09-23T07:00:00Z,-3.722250
p01,2021-09-23T08:00:00Z,-4.222703
p01,2021-09-23T09:00:00Z,-3.945118
p01,2021-09-23T10:00:00Z,-5.210409
p01,2021-09-23T11:00:00Z,-5.945300
p01,2021-09-23T12:00:00Z,-6.851677
p01,2021-09-23T13:00:00Z,-7.660479
p01,2021-09-23T14:00:00Z,-8.987946
p01,2021-09-23T15:00:00Z,-8.694024
p01,2021-09-23T16:00:00Z,-8.538681
p01,2021-09-23T17:00:00Z,-9.105042
p01,2021-09-23T18:00:00Z,-10.286687
p01,2021-09-23T19:00:00Z,-9.171419
p01,2021-09-23T20:00:00Z,-8.890229
p01,2021-09-23T21:00:00Z,-7.962484
p01,2021-09-23T22:00:00Z,-7.380062
p01,2021-09-23T23:00:00Z,-7.125870
p01,2021-09-24T00:00:00Z,-5.913390
p01,2021-09-24T01:00:00Z,-4.397402
p01,2021-09-24T02:00:00Z,-4.558823
p01,2021-09-24T03:00:00Z,-4.964556
p01,2021-09-24T04:00:00Z,-3.211790
p01,2021-09-24T05:00:00Z,-3.241990
p01,2021-09-24T06:00:00Z,-4.465901
p01,2021-09-24T07:00:00Z,-3.937089
p01,2021-09-24T08:00:00Z,-4.111046
p01,2021-09-24T09:00:00Z,-4.214143
p01,2021-09-24T10:00:00Z,-5.527409
p01,2021-09-24T11:00:00Z,-6.663563
p01,2021-09-24T12:00:00Z,-7.159558
p01,2021-09-24T13:00:00Z,-7.359066
p01,2021-09-24T14:00:00Z,-8.058328
p01,2021-09-24T15:00:00Z,-9.130215
p01,2021-09-24T16:00:00Z,-8.866836
p01,2021-09-24T17:00:00Z,-9.159670
p01,2021-09-24T18:00:00Z,-10.182617
p01,2021-09-24T19:00:00Z,-9.018002
p01,2021-09-24T20:00:00Z,-8.797530
p01,2021-09-24T21:00:00Z,-7.697995
p01,2021-09-24T22:00:00Z,-7.431478
p01,2021-09-24T23:00:00Z,-6.973860
p01,2021-09-25T00:00:00Z,-5.617462
p01,2021-09-25T01:00:00Z,-4.018313
p01,2021-09-25T02:00:00Z,-3.435721
p01,2021-09-25T03:00:00Z,-4.616738
p01,2021-09-25T04:00:00Z,-2.885044
p01,2021-09-25T05:00:00Z,-3.228040
