id,time,value
a1,2021-09-15T05:00:00Z,-2.726001
a1,2021-09-15T06:00:00Z,-4.531947
a1,2021-09-15T07:00:00Z,-4.862765
a1,2021-09-15T08:00:00Z,-3.849204
a1,2021-09-15T09:00:00Z,-4.984022
a1,2021-09-15T10:00:00Z,-5.615499
a1,2021-09-15T11:00:00Z,-7.282552
a1,2021-09-15T12:00:00Z,-7.565705
a1,2021-09-15T13:00:00Z,-7.747008
a1,2021-09-15T14:00:00Z,-8.872216
a1,2021-09-15T15:00:00Z,-9.381334
a1,2021-09-15T16:00:00Z,-9.967110
a1,2021-09-15T17:00:00Z,-10.047114
a1,2021-09-15T18:00:00Z,-9.257856
a1,2021-09-15T19:00:00Z,-9.022296
a1,2021-09-15T20:00:00Z,-8.953236
a1,2021-09-15T21:00:00Z,-7.754527
a1,2021-09-15T22:00:00Z,-7.512933
a1,2021-09-15T23:00:00Z,-7.189203
a1,2021-09-16T00:00:00Z,-6.094649
a1,2021-09-16T01:00:00Z,-5.981845
a1,2021-09-16T02:00:00Z,-5.132139
a1,2021-09-16T03:00:00Z,-4.673938
a1,2021-09-16T04:00:00Z,-3.536929
a1,2021-09-16T05:00:00Z,-3.330165
a1,2021-09-16T06:00:00Z,-4.305706
a1,2021-09-16T07:00:00Z,-5.030948
a1,2021-09-16T08:00:00Z,-4.553775
a1,2021-09-16T09:00:00Z,-5.069764
a1,2021-09-16T10:00:00Z,-6.452846
a1,2021-09-16T11:00:00Z,-7.495846
a1,2021-09-16T12:00:00Z,-7.331782
a1,2021-09-16T13:00:00Z,-7.279925
a1,2021-09-16T14:00:00Z,-8.016406
a1,2021-09-16T15:00:00Z,-9.586695
a1,2021-09-16T16:00:00Z,-8.283884
a1,2021-09-16T17:00:00Z,-9.071011
a1,2021-09-16T18:00:00Z,-9.353048
a1,2021-09-16T19:00:00Z,-9.992600
a1,2021-09-16T20:00:00Z,-8.646873
a1,2021-09-16T21:00:00Z,-7.462189
a1,2021-09-16T22:00:00Z,-7.757547
a1,2021-09-16T23:00:00Z,-7.248095
a1,2021-09-17T00:00:00Z,-6.097398
a1,2021-09-17T01:00:00Z,-6.038742
a1,2021-09-17T02:00:00Z,-4.185085
a1,2021-09-17T03:00:00Z,-4.450036
a1,2021-09-17T04:00:00Z,-4.553643
a1,2021-09-17T05:00:00Z,-3.454910
a1,2021-09-17T06:00:00Z,-3.334441
a1,2021-09-17T07:00:00Z,-3.907253
a1,2021-09-17T08:00:00Z,-4.631207
a1,2021-09-17T09:00:00Z,-5.544860
a1,2021-09-17T10:00:00Z,-5.515092
a1,2021-09-17T11:00:00Z,-7.126935
a1,2021-09-17T12:00:00Z,-7.466005
a1,2021-09-17T13:00:00Z,-8.530911
a1,2021-09-17T14:00:00Z,-9.330863
a1,2021-09-17T15:00:00Z,-9.306485
a1,2021-09-17T16:00:00Z,-9.493404
a1,2021-09-17T17:00:00Z,-9.632530
a1,2021-09-17T18:00:00Z,-9.600728
a1,2021-09-17T19:00:00Z,-9.182058
a1,2021-09-17T20:00:00Z,-8.750182
a1,2021-09-17T21:00:00Z,-8.797765
a1,2021-09-17T22:00:00Z,-8.013507
a1,2021-09-17T23:00:00Z,-7.073285
a1,2021-09-18T00:00:00Z,-5.701747
a1,2021-09-18T01:00:00Z,-5.397919
a1,2021-09-18T02:00:00Z,-4.704004
a1,2021-09-18T03:00:00Z,-3.796938
a1,2021-09-18T04:00:00Z,-4.068044
a1,2021-09-18T05:00:00Z,-3.191744
a1,2021-09-18T06:00:00Z,-4.202552
a1,2021-09-18T07:00:00Z,-3.762505
a1,2021-09-18T08:00:00Z,-3.425522
a1,2021-09-18T09:00:00Z,-5.158222
a1,2021-09-18T10:00:00Z,-5.894182
a1,2021-09-18T11:00:00Z,-6.627241
a1,2021-09-18T12:00:00Z,-8.609817
a1,2021-09-18T13:00:00Z,-7.691153
a1,2021-09-18T14:00:00Z,-9.953601
a1,2021-09-18T15:00:00Z,-9.103041
a1,2021-09-18T16:00:00Z,-8.881841
a1,2021-09-18T17:00:00Z,-10.288132
a1,2021-09-18T18:00:00Z,-9.640455
a1,2021-09-18T19:00:00Z,-8.581762
a1,2021-09-18T20:00:00Z,-8.353012
a1,2021-09-18T21:00:00Z,-8.342613
a1,2021-09-18T22:00:00Z,-7.607734
a1,2021-09-18T23:00:00Z,-6.586514
a1,2021-09-19T00:00:00Z,-6.512023
a1,2021-09-19T01:00:00Z,-5.696393
a1,2021-09-19T02:00:00Z,-5.352449
a1,2021-09-19T03:00:00Z,-5.219125
a1,2021-09-19T04:00:00Z,-3.558593
a1,2021-09-19T05:00:00Z,-3.761583
a1,2021-09-19T06:00:00Z,-3.899126
a1,2021-09-19T07:00:00Z,-4.246647
a1,2021-09-19T08:00:00Z,-4.476202
a1,2021-09-19T09:00:00Z,-4.669384
a1,2021-09-19T10:00:00Z,-5.530753
a1,2021-09-19T11:00:00Z,-6.767917
a1,2021-09-19T12:00:00Z,-7.302674
a1,2021-09-19T13:00:00Z,-7.840126
a1,2021-09-19T14:00:00Z,-8.345789
a1,2021-09-19T15:00:00Z,-9.315417
a1,2021-09-19T16:00:00Z,-9.834192
a1,2021-09-19T17:00:00Z,-9.532760
a1,2021-09-19T18:00:00Z,-8.766517
a1,2021-09-19T19:00:00Z,-9.850215
a1,2021-09-19T20:00:00Z,-8.032243
a1,2021-09-19T21:00:00Z,-7.685398
a1,2021-09-19T22:00:00Z,-7.997619
a1,2021-09-19T23:00:00Z,-6.796723
a1,2021-09-20T00:00:00Z,-6.055476
a1,2021-09-20T01:00:00Z,-5.079993
a1,2021-09-20T02:00:00Z,-4.081731
a1,2021-09-20T03:00:00Z,-4.509627
a1,2021-09-20T04:00:00Z,-3.515839
a1,2021-09-20T05:00:00Z,-3.338406
a1,2021-09-20T06:00:00Z,-3.397743
a1,2021-09-20T07:00:00Z,-3.931083
a1,2021-09-20T08:00:00Z,-3.835205
a1,2021-09-20T09:00:00Z,-4.837436
a1,2021-09-20T10:00:00Z,-6.014005
a1,2021-09-20T11:00:00Z,-6.697712
a1,2021-09-20T12:00:00Z,-8.009622
a1,2021-09-20T13:00:00Z,-7.255317
a1,2021-09-20T14:00:00Z,-8.042175
a1,2021-09-20T15:00:00Z,-8.864545
a1,2021-09-20T16:00:00Z,-8.660428
a1,2021-09-20T17:00:00Z,-9.109770
a1,2021-09-20T18:00:00Z,-9.437896
a1,2021-09-20T19:00:00Z,-8.850998
a1,2021-09-20T20:00:00Z,-9.170214
a1,2021-09-20T21:00:00Z,-7.821564
a1,2021-09-20T22:00:00Z,-8.087214
a1,2021-09-20T23:00:00Z,-7.540069
a1,2021-09-21T00:00:00Z,-5.912209
a1,2021-09-21T01:00:00Z,-4.677898
a1,2021-09-21T02:00:00Z,-4.715401
a1,2021-09-21T03:00:00Z,-4.046306
a1,2021-09-21T04:00:00Z,-3.517878
a1,2021-09-21T05:00:00Z,-2.706234
a1,2021-09-21T06:00:00Z,-3.969065
a1,2021-09-21T07:00:00Z,-3.998946
a1,2021-09-21T08:00:00Z,-3.749771
a1,2021-09-21T09:00:00Z,-5.829936
a1,2021-09-21T10:00:00Z,-5.404598
a1,2021-09-21T11:00:00Z,-6.710964
a1,2021-09-21T12:00:00Z,-7.891309
a1,2021-09-21T13:00:00Z,-8.395174
a1,2021-09-21T14:00:00Z,-9.123411
a1,2021-09-21T15:00:00Z,-8.917181
a1,2021-09-21T16:00:00Z,-9.781142
a1,2021-09-21T17:00:00Z,-9.589840
a1,2021-09-21T18:00:00Z,-9.410402
a1,2021-09-21T19:00:00Z,-8.683354
a1,2021-09-21T20:00:00Z,-8.550799
a1,2021-09-21T21:00:00Z,-8.070281
a1,2021-09-21T22:00:00Z,-7.323640
a1,2021-09-21T23:00:00Z,-5.777980
a1,2021-09-22T00:00:00Z,-6.065344
a1,2021-09-22T01:00:00Z,-4.560656
a1,2021-09-22T02:00:00Z,-4.299804
a1,2021-09-22T03:00:00Z,-3.238824
a1,2021-09-22T04:00:00Z,-3.725859
a1,2021-09-22T05:00:00Z,-3.225422
a1,2021-09-22T06:00:00Z,-3.141963
a1,2021-09-22T07:00:00Z,-3.813630
a1,2021-09-22T08:00:00Z,-4.625053
a1,2021-09-22T09:00:00Z,-5.857391
a1,2021-09-22T10:00:00Z,-5.651898
a1,2021-09-22T11:00:00Z,-7.193627
a1,2021-09-22T12:00:00Z,-7.483866
a1,2021-09-22T13:00:00Z,-8.192210
a1,2021-09-22T14:00:00Z,-7.922711
a1,2021-09-22T15:00:00Z,-8.779818
a1,2021-09-22T16:00:00Z,-9.618607
a1,2021-09-22T17:00:00Z,-9.568598
a1,2021-09-22T18:00:00Z,-9.427039
a1,2021-09-22T19:00:00Z,-10.028165
a1,2021-09-22T20:00:00Z,-8.402781
a1,2021-09-22T21:00:00Z,-7.864655
a1,2021-09-22T22:00:00Z,-7.063585
a1,2021-09-22T23:00:00Z,-6.639544
a1,2021-09-23T00:00:00Z,-5.613266
a1,2021-09-23T01:00:00Z,-5.128096
a1,2021-09-23T02:00:00Z,-3.786511
a1,2021-09-23T03:00:00Z,-3.551702
a1,2021-09-23T04:00:00Z,-3.836298
a1,2021-09-23T05:00:00Z,-3.109567
a1,2021-09-23T06:00:00Z,-4.696104
a1,2021-09-23T07:00:00Z,-3.363728
a1,2021-09-23T08:00:00Z,-3.903228
a1,2021-09-23T09:00:00Z,-5.478296
a1,2021-09-23T10:00:00Z,-5.216509
a1,2021-09-23T11:00:00Z,-7.482207
a1,2021-09-23T12:00:00Z,-7.888895
a1,2021-09-23T13:00:00Z,-7.942290
a1,2021-09-23T14:00:00Z,-7.956790
a1,2021-09-23T15:00:00Z,-9.584845
a1,2021-09-23T16:00:00Z,-10.413939
a1,2021-09-23T17:00:00Z,-8.905231
a1,2021-09-23T18:00:00Z,-10.078821
a1,2021-09-23T19:00:00Z,-8.771412
a1,2021-09-23T20:00:00Z,-8.517871
a1,2021-09-23T21:00:00Z,-7.438066
a1,2021-09-23T22:00:00Z,-6.054054
a1,2021-09-23T23:00:00Z,-5.317120
a1,2021-09-24T00:00:00Z,-5.904788
a1,2021-09-24T01:00:00Z,-5.288993
a1,2021-09-24T02:00:00Z,-3.294884
a1,2021-09-24T03:00:00Z,-2.704844
a1,2021-09-24T04:00:00Z,-2.900613
a1,2021-09-24T05:00:00Z,-4.376142
a1,2021-09-24T06:00:00Z,-2.855740
a1,2021-09-24T07:00:00Z,-4.010937
a1,2021-09-24T08:00:00Z,-4.280235
a1,2021-09-24T09:00:00Z,-5.087552
a1,2021-09-24T10:00:00Z,-5.465074
a1,2021-09-24T11:00:00Z,-6.228778
a1,2021-09-24T12:00:00Z,-8.142499
a1,2021-09-24T13:00:00Z,-8.625904
a1,2021-09-24T14:00:00Z,-8.592684
a1,2021-09-24T15:00:00Z,-8.837308
a1,2021-09-24T16:00:00Z,-9.345187
a1,2021-09-24T17:00:00Z,-10.121822
a1,2021-09-24T18:00:00Z,-9.573788
a1,2021-09-24T19:00:00Z,-9.171829
a1,2021-09-24T20:00:00Z,-8.338743
a1,2021-09-24T21:00:00Z,-7.508558
a1,2021-09-24T22:00:00Z,-8.081245
a1,2021-09-24T23:00:00Z,-5.654238
a1,2021-09-25T00:00:00Z,-4.142869
a1,2021-09-25T01:00:00Z,-4.568422
a1,2021-09-25T02:00:00Z,-4.446098
a1,2021-09-25T03:00:00Z,-3.917446
a1,2021-09-25T04:00:00Z,-2.941756
a1,2021-09-25T05:00:00Z,-2.785311
